year,unit,section,bucks,does,fawns,total_harvest,total_hunters,pct_success,rec_days
2023,741,rifle_2nd,73,5,0,78,165,47,768
2023,75,rifle_2nd,146,14,0,160,298,54,1163
2023,751,rifle_2nd,88,4,2,93,190,49,781
2023,76,rifle_2nd,11,0,0,11,24,47,118
2023,77,rifle_2nd,233,13,0,246,448,55,1929
2023,771,rifle_2nd,104,2,0,105,172,61,750
2023,78,rifle_2nd,293,5,2,299,454,66,1913
2023,79,rifle_2nd,59,0,0,59,88,67,418
2023,80,rifle_2nd,90,0,0,90,162,56,716
2023,81,rifle_2nd,62,0,0,62,117,53,553
2023,82,rifle_2nd,69,0,0,69,148,47,678
2023,83,rifle_2nd,19,0,0,19,25,77,92
2023,84,rifle_2nd,138,21,3,162,346,47,1355
2023,85,rifle_2nd,161,0,0,161,310,52,1317
2023,851,rifle_2nd,34,0,0,34,60,56,261
2023,86,rifle_2nd,67,11,0,77,190,41,622
2023,861,rifle_2nd,19,0,0,19,28,68,120
2023,140,rifle_2nd,14,0,0,14,72,20,205
2023,2,rifle_3rd,13,0,0,13,19,66,80
2023,201,rifle_3rd,17,0,0,17,19,87,77
2023,3,rifle_3rd,176,9,2,186,492,38,1876
2023,301,rifle_3rd,106,2,0,108,255,42,884
2023,4,rifle_3rd,107,20,0,127,219,58,899
2023,441,rifle_3rd,33,0,0,33,73,45,256
2023,5,rifle_3rd,10,4,0,14,25,57,89
2023,6,rifle_3rd,20,0,0,20,29,69,122
2023,7,rifle_3rd,21,13,0,34,174,19,688
2023,8,rifle_3rd,49,7,0,56,227,25,977
2023,9,rifle_3rd,0,3,0,3,7,50,10
2023,10,rifle_3rd,10,0,0,10,10,100,29
2023,11,rifle_3rd,130,7,0,136,256,53,942
2023,211,rifle_3rd,139,5,0,144,252,57,1064
2023,12,rifle_3rd,81,5,0,86,257,34,1063
2023,13,rifle_3rd,23,8,0,31,77,40,317
2023,131,rifle_3rd,0,0,0,0,14,0,54
2023,231,rifle_3rd,0,0,0,0,9,0,48
2023,14,rifle_3rd,0,0,0,0,9,0,32
2023,214,rifle_3rd,0,0,0,0,10,0,43
2023,15,rifle_3rd,118,25,8,151,368,41,1618
2023,16,rifle_3rd,0,0,0,0,15,0,76
2023,161,rifle_3rd,18,0,0,18,33,55,157
2023,17,rifle_3rd,0,0,0,0,16,0,81
2023,171,rifle_3rd,0,0,0,0,32,0,147
2023,18,rifle_3rd,150,10,12,172,486,35,2024
2023,181,rifle_3rd,17,0,0,17,192,9,765
2023,19,rifle_3rd,101,22,0,122,316,39,982
2023,191,rifle_3rd,168,21,3,192,457,42,1406
2023,20,rifle_3rd,72,4,0,76,173,44,700
2023,21,rifle_3rd,67,0,0,67,82,82,321
2023,22,rifle_3rd,127,12,5,144,197,73,818
2023,23,rifle_3rd,36,8,0,44,157,28,667
2023,24,rifle_3rd,4,0,0,4,73,6,255
2023,25,rifle_3rd,85,8,3,95,301,32,1468
2023,26,rifle_3rd,78,25,0,103,208,49,801
2023,27,rifle_3rd,19,8,0,28,169,16,542
2023,28,rifle_3rd,58,12,0,71,306,23,1028
2023,29,rifle_3rd,35,19,0,54,165,32,519
2023,30,rifle_3rd,37,7,0,44,61,73,246
2023,31,rifle_3rd,113,0,0,113,217,52,983
2023,32,rifle_3rd,19,0,0,19,39,50,95
2023,33,rifle_3rd,128,0,0,128,413,31,2066
2023,34,rifle_3rd,54,2,0,56,216,26,911
2023,35,rifle_3rd,111,18,4,133,326,41,1210
2023,36,rifle_3rd,96,9,0,105,279,38,979
2023,361,rifle_3rd,20,0,0,20,65,31,241
2023,37,rifle_3rd,8,19,0,27,215,12,778
2023,371,rifle_3rd,0,6,0,6,63,10,212
2023,38,rifle_3rd,22,2,2,26,171,15,551
2023,39,rifle_3rd,40,5,0,45,128,35,504
2023,391,rifle_3rd,0,0,0,0,3,0,3
2023,40,rifle_3rd,83,0,0,83,117,71,501
2023,41,rifle_3rd,83,2,0,85,162,53,532
2023,411,rifle_3rd,24,0,0,24,58,42,219
2023,42,rifle_3rd,168,0,0,168,243,69,730
2023,421,rifle_3rd,78,0,0,78,116,67,511
2023,43,rifle_3rd,43,14,0,56,151,37,599
2023,44,rifle_3rd,15,11,0,27,33,80,105
2023,444,rifle_3rd,57,11,8,75,152,50,679
2023,45,rifle_3rd,3,0,0,3,26,11,68
2023,46,rifle_3rd,28,3,0,31,85,36,350
2023,461,rifle_3rd,3,0,0,3,10,33,27
2023,47,rifle_3rd,15,0,0,15,30,51,86
2023,471,rifle_3rd,0,0,0,0,7,0,18
2023,48,rifle_3rd,27,0,0,27,36,77,115
2023,481,rifle_3rd,40,16,0,56,80,70,244
2023,49,rifle_3rd,119,17,0,135,221,61,653
2023,50,rifle_3rd,41,0,0,41,83,50,279
2023,500,rifle_3rd,0,0,0,0,15,0,59
2023,501,rifle_3rd,71,29,0,100,160,62,491
2023,51,rifle_3rd,60,0,0,60,92,66,308
2023,511,rifle_3rd,27,25,0,52,82,64,278
2023,52,rifle_3rd,192,0,0,192,276,69,943
2023,521,rifle_3rd,37,0,0,37,96,38,318
2023,53,rifle_3rd,97,0,0,97,109,89,450
2023,54,rifle_3rd,59,28,0,87,114,76,458
2023,55,rifle_3rd,76,61,0,138,169,82,661
2023,551,rifle_3rd,24,33,0,57,83,69,341
2023,56,rifle_3rd,42,1,2,44,71,63,269
2023,561,rifle_3rd,15,0,0,15,58,26,222
2023,57,rifle_3rd,35,14,0,49,108,45,317
2023,58,rifle_3rd,88,2,2,92,138,67,445
2023,581,rifle_3rd,104,2,0,106,186,57,623
2023,59,rifle_3rd,12,0,0,12,27,44,87
2023,60,rifle_3rd,48,5,0,53,84,63,370
2023,61,rifle_3rd,57,0,0,57,90,63,437
2023,62,rifle_3rd,242,6,0,248,489,51,2254
2023,63,rifle_3rd,115,0,0,115,127,91,443
2023,64,rifle_3rd,74,0,0,74,132,56,466
2023,65,rifle_3rd,121,0,0,121,213,57,871
2023,66,rifle_3rd,37,48,0,84,103,82,411
2023,67,rifle_3rd,39,59,0,98,122,80,467
2023,68,rifle_3rd,77,0,0,77,154,50,680
2023,681,rifle_3rd,49,0,0,49,95,52,335
2023,682,rifle_3rd,10,0,0,10,10,100,20
2023,69,rifle_3rd,120,11,0,131,275,48,916
2023,691,rifle_3rd,25,0,0,25,31,82,100
2023,70,rifle_3rd,364,5,0,369,451,82,2062
2023,71,rifle_3rd,48,0,0,48,155,31,640
2023,711,rifle_3rd,207,0,0,207,335,62,1635
2023,72,rifle_3rd,198,23,0,222,387,57,1344
2023,73,rifle_3rd,127,0,0,127,250,51,912
2023,74,rifle_3rd,21,0,0,21,56,37,244
2023,741,rifle_3rd,42,6,0,49,98,50,408
2023,75,rifle_3rd,144,11,0,156,283,55,1052
2023,751,rifle_3rd,103,16,0,120,234,51,902
2023,76,rifle_3rd,16,0,0,16,20,78,78
2023,77,rifle_3rd,63,5,0,68,258,26,1066
2023,771,rifle_3rd,126,2,0,128,242,53,873
2023,78,rifle_3rd,138,5,0,143,226,63,873
2023,79,rifle_3rd,87,0,0,87,99,87,365
2023,80,rifle_3rd,107,0,0,107,190,56,844
2023,81,rifle_3rd,53,0,0,53,111,48,300
2023,82,rifle_3rd,46,0,0,46,108,42,470
2023,83,rifle_3rd,26,0,0,26,29,88,118
2023,84,rifle_3rd,150,6,0,156,281,56,995
2023,85,rifle_3rd,146,0,0,146,230,63,917
2023,851,rifle_3rd,16,0,0,16,25,65,89
2023,86,rifle_3rd,61,11,0,72,102,70,318
2023,861,rifle_3rd,11,0,0,11,14,78,51
2023,140,rifle_3rd,22,0,0,22,62,35,225
2023,3,rifle_4th,20,0,0,20,32,63,126
2023,301,rifle_4th,31,0,0,31,48,65,146
2023,4,rifle_4th,26,6,0,32,56,56,164
2023,441,rifle_4th,4,0,0,4,13,31,50
2023,5,rifle_4th,13,0,0,13,20,63,78
2023,6,rifle_4th,17,0,0,17,17,100,48
2023,7,rifle_4th,8,0,0,8,78,10,260
2023,8,rifle_4th,10,0,0,10,68,14,171
2023,11,rifle_4th,8,5,0,12,31,39,104
2023,211,rifle_4th,16,3,0,19,46,41,177
2023,12,rifle_4th,15,0,0,15,30,50,106
2023,13,rifle_4th,21,7,0,29,42,69,115
2023,15,rifle_4th,21,0,0,21,39,55,143
2023,161,rifle_4th,2,0,0,2,4,50,15
2023,17,rifle_4th,0,0,0,0,4,0,16
2023,171,rifle_4th,0,0,0,0,2,0,2
2023,18,rifle_4th,18,0,0,18,53,34,147
2023,181,rifle_4th,4,0,0,4,28,13,97
2023,19,rifle_4th,34,0,0,34,98,35,235
2023,191,rifle_4th,91,0,0,91,186,49,441
2023,20,rifle_4th,95,4,0,99,215,46,660
2023,22,rifle_4th,12,0,0,12,14,87,42
2023,23,rifle_4th,18,0,0,18,33,54,131
2023,24,rifle_4th,0,0,0,0,7,0,25
2023,25,rifle_4th,16,0,0,16,40,40,121
2023,26,rifle_4th,16,0,0,16,24,67,77
2023,27,rifle_4th,4,0,0,4,29,15,73
2023,28,rifle_4th,11,0,0,11,54,21,176
2023,29,rifle_4th,23,12,3,38,143,27,408
2023,30,rifle_4th,6,0,0,6,15,37,62
2023,31,rifle_4th,12,0,0,12,12,100,41
2023,33,rifle_4th,7,0,0,7,27,25,103
2023,34,rifle_4th,14,0,0,14,48,29,164
2023,35,rifle_4th,0,0,0,0,10,0,31
2023,36,rifle_4th,3,0,0,3,19,13,67
2023,37,rifle_4th,19,0,0,19,50,37,149
2023,371,rifle_4th,0,0,0,0,7,0,11
2023,38,rifle_4th,45,2,2,49,169,29,390
2023,39,rifle_4th,15,2,2,19,71,26,225
2023,391,rifle_4th,6,0,0,6,6,100,22
2023,40,rifle_4th,8,0,0,8,10,83,34
2023,411,rifle_4th,6,0,0,6,8,78,24
2023,43,rifle_4th,6,0,0,6,20,28,83
2023,44,rifle_4th,12,0,0,12,16,78,59
2023,444,rifle_4th,20,0,0,20,30,67,90
2023,46,rifle_4th,15,4,2,20,69,30,233
2023,461,rifle_4th,5,0,0,5,5,100,9
2023,501,rifle_4th,26,0,0,26,26,100,61
2023,51,rifle_4th,37,0,0,37,51,72,138
2023,511,rifle_4th,54,0,0,54,93,58,290
2023,52,rifle_4th,7,0,0,7,21,33,67
2023,521,rifle_4th,5,0,0,5,8,67,24
2023,53,rifle_4th,4,0,0,4,10,37,48
2023,54,rifle_4th,11,0,0,11,15,71,52
2023,55,rifle_4th,18,0,0,18,23,79,90
2023,551,rifle_4th,13,0,0,13,15,89,46
2023,60,rifle_4th,2,0,0,2,5,40,21
2023,63,rifle_4th,8,0,0,8,10,83,33
2023,64,rifle_4th,4,0,0,4,4,100,17
2023,65,rifle_4th,12,0,0,12,16,78,58
2023,66,rifle_4th,17,0,0,17,22,79,93
2023,67,rifle_4th,21,0,0,21,25,84,98
2023,68,rifle_4th,5,0,0,5,12,39,45
2023,681,rifle_4th,8,0,0,8,10,73,27
2023,69,rifle_4th,15,0,0,15,21,74,44
2023,70,rifle_4th,43,0,0,43,55,77,186
2023,71,rifle_4th,0,0,0,0,9,0,23
2023,711,rifle_4th,32,0,0,32,40,80,137
2023,72,rifle_4th,37,11,0,48,62,77,201
2023,73,rifle_4th,4,0,0,4,22,18,66
2023,74,rifle_4th,5,0,0,5,10,50,35
2023,741,rifle_4th,25,5,0,29,48,61,149
2023,75,rifle_4th,21,7,0,29,45,64,136
2023,751,rifle_4th,31,12,0,43,73,59,236
2023,77,rifle_4th,19,0,0,19,47,41,125
2023,771,rifle_4th,45,5,0,50,64,79,196
2023,78,rifle_4th,25,5,0,30,43,70,109
2023,79,rifle_4th,7,0,0,7,9,80,22
2023,80,rifle_4th,21,0,0,21,31,66,86
2023,81,rifle_4th,17,0,0,17,23,75,61
2023,82,rifle_4th,19,0,0,19,27,71,106
2023,83,rifle_4th,8,0,0,8,13,63,52
2023,84,rifle_4th,20,0,0,20,25,82,59
2023,86,rifle_4th,5,0,0,5,7,65,27
2023,201,archery,5,0,0,5,7,64,63
2023,3,archery,5,5,0,11,67,16,529
2023,301,archery,5,0,0,5,16,33,100
2023,4,archery,3,8,0,11,98,11,524
2023,441,archery,0,3,0,3,52,6,288
2023,5,archery,0,11,0,11,89,13,497
2023,6,archery,3,0,0,3,57,5,450
2023,7,archery,17,9,0,26,304,9,1802
2023,8,archery,28,31,0,59,386,15,2558
2023,9,archery,0,0,0,0,33,0,204
2023,10,archery,1,0,0,1,5,20,66
2023,11,archery,2,2,0,5,24,19,132
2023,211,archery,0,0,0,0,12,0,125
2023,12,archery,4,11,0,14,71,20,611
2023,13,archery,0,0,0,0,8,0,83
2023,131,archery,2,0,0,2,21,11,140
2023,231,archery,2,8,0,10,52,19,383
2023,14,archery,11,11,0,22,117,19,784
2023,214,archery,8,5,3,16,75,22,388
2023,15,archery,9,11,0,20,116,17,944
2023,16,archery,4,0,0,4,28,14,188
2023,161,archery,15,0,0,15,62,25,351
2023,17,archery,0,0,0,0,9,0,64
2023,171,archery,2,0,0,2,22,9,110
2023,18,archery,2,0,0,2,129,1,957
2023,181,archery,0,0,0,0,10,0,56
2023,19,archery,9,14,0,24,195,12,1026
2023,191,archery,7,7,0,14,136,11,757
2023,20,archery,10,6,0,16,206,8,1097
2023,21,archery,24,0,0,24,42,57,421
2023,22,archery,8,3,0,11,49,22,367
2023,23,archery,8,5,0,13,146,9,1050
2023,24,archery,5,7,0,12,89,14,556
2023,25,archery,0,6,0,6,92,7,644
2023,26,archery,0,2,0,2,21,10,103
2023,27,archery,6,19,0,25,56,45,696
2023,28,archery,4,4,0,7,133,5,827
2023,29,archery,18,9,0,27,126,21,1169
2023,30,archery,7,10,0,17,70,25,527
2023,31,archery,21,2,0,23,69,34,403
2023,32,archery,8,8,0,16,39,40,292
2023,33,archery,3,6,0,9,124,7,1172
2023,34,archery,3,3,0,6,62,9,493
2023,35,archery,4,8,0,12,33,35,253
2023,36,archery,17,8,0,24,49,50,391
2023,361,archery,0,0,0,0,4,0,42
2023,37,archery,14,0,0,14,94,15,480
2023,371,archery,4,13,0,16,56,29,387
2023,38,archery,17,3,0,20,156,13,1156
2023,39,archery,14,20,0,33,168,20,1252
2023,391,archery,4,0,0,4,30,13,248
2023,40,archery,44,0,0,44,67,65,458
2023,41,archery,22,9,0,32,91,35,776
2023,411,archery,3,0,0,3,13,20,140
2023,42,archery,6,6,0,12,63,19,350
2023,421,archery,35,16,0,51,180,28,1340
2023,43,archery,29,12,0,41,112,37,1055
2023,44,archery,18,3,0,21,53,39,443
2023,444,archery,27,24,2,53,113,47,1135
2023,45,archery,18,4,0,22,88,25,581
2023,46,archery,8,20,0,28,88,32,811
2023,461,archery,17,3,0,19,53,37,416
2023,47,archery,0,7,0,7,27,25,134
2023,471,archery,3,0,0,3,19,18,92
2023,48,archery,2,0,0,2,38,5,297
2023,481,archery,5,0,0,5,54,10,394
2023,49,archery,12,0,0,12,86,14,492
2023,50,archery,1,4,0,6,81,7,596
2023,500,archery,4,4,0,9,46,19,230
2023,501,archery,6,9,0,14,116,12,1064
2023,51,archery,25,5,0,31,84,37,630
2023,511,archery,48,0,0,48,103,47,897
2023,52,archery,8,0,0,8,42,19,402
2023,521,archery,11,0,0,11,63,18,467
2023,53,archery,13,0,0,13,39,35,374
2023,54,archery,12,9,0,21,73,29,627
2023,55,archery,24,6,0,30,75,40,529
2023,551,archery,15,5,0,19,59,33,518
2023,56,archery,16,0,0,16,49,33,349
2023,561,archery,0,0,0,0,35,0,291
2023,57,archery,0,0,0,0,25,0,102
2023,58,archery,37,0,0,37,95,38,674
2023,581,archery,25,21,0,46,125,37,862
2023,59,archery,24,0,0,24,47,52,393
2023,60,archery,8,0,0,8,35,22,286
2023,61,archery,25,0,0,25,42,59,337
2023,62,archery,34,0,0,34,163,21,1444
2023,63,archery,20,0,0,20,46,44,288
2023,64,archery,3,0,0,3,31,10,287
2023,65,archery,16,0,0,16,93,17,796
2023,66,archery,25,0,0,25,73,35,667
2023,67,archery,27,0,0,27,68,39,517
2023,68,archery,3,0,0,3,53,6,394
2023,681,archery,8,0,0,8,63,14,605
2023,69,archery,28,22,0,50,145,35,994
2023,70,archery,20,0,0,20,103,19,989
2023,71,archery,16,0,0,16,76,20,554
2023,711,archery,9,0,0,9,44,20,318
2023,72,archery,16,0,0,16,51,32,499
2023,73,archery,32,0,0,32,80,40,839
2023,74,archery,13,0,0,13,81,16,726
2023,741,archery,6,0,0,6,33,20,219
2023,75,archery,26,6,0,32,102,31,736
2023,751,archery,5,17,0,22,62,35,567
2023,76,archery,5,0,0,5,24,23,180
2023,77,archery,12,11,0,23,141,16,1001
2023,771,archery,0,3,0,3,30,12,183
2023,78,archery,47,30,0,77,185,42,1325
2023,79,archery,0,0,0,0,8,0,65
2023,80,archery,16,0,0,16,111,15,941
2023,81,archery,26,0,0,26,137,19,914
2023,82,archery,10,0,0,10,41,24,243
2023,83,archery,7,0,0,7,13,52,108
2023,84,archery,22,4,0,27,110,24,1007
2023,85,archery,47,0,0,47,95,49,717
2023,851,archery,11,0,0,11,28,39,196
2023,86,archery,4,0,0,4,34,13,193
2023,861,archery,0,0,0,0,13,0,54
2023,87,archery,0,4,0,4,14,25,245
2023,88,archery,0,0,0,0,4,0,14
2023,89,archery,0,0,0,0,14,0,189
2023,90,archery,4,0,0,4,7,50,32
2023,91,archery,13,3,0,15,49,32,459
2023,92,archery,15,1,0,16,52,31,565
2023,93,archery,4,0,2,7,25,27,217
2023,94,archery,31,5,0,36,61,59,452
2023,95,archery,0,0,0,0,11,0,385
2023,951,archery,6,0,0,6,57,11,401
2023,96,archery,10,0,0,10,100,10,1153
2023,97,archery,0,0,0,0,7,0,29
2023,98,archery,13,0,0,13,38,35,362
2023,99,archery,12,0,0,12,48,24,806
2023,100,archery,0,0,0,0,7,0,74
2023,101,archery,5,0,0,5,46,11,348
2023,102,archery,12,0,0,12,35,34,296
2023,103,archery,7,2,4,13,62,22,459
2023,104,archery,91,12,0,103,330,31,3065
2023,105,archery,34,0,0,34,104,32,1104
2023,106,archery,4,0,0,4,19,19,89
2023,107,archery,5,2,0,6,18,33,81
2023,109,archery,7,0,0,7,61,11,461
2023,110,archery,20,6,0,26,102,25,1340
2023,111,archery,7,0,0,7,24,30,299
2023,112,archery,8,3,0,11,43,26,378
2023,113,archery,3,0,0,3,23,12,162
2023,114,archery,0,0,0,0,5,0,10
2023,115,archery,9,0,0,9,17,55,122
2023,116,archery,0,4,0,4,51,7,317
2023,117,archery,0,0,0,0,13,0,63
2023,118,archery,9,0,0,9,32,27,216
2023,119,archery,0,4,0,4,64,6,268
2023,120,archery,3,0,0,3,16,18,49
2023,121,archery,1,0,0,1,21,6,87
2023,122,archery,9,3,0,11,85,13,787
2023,123,archery,13,0,0,13,41,31,395
2023,124,archery,0,0,0,0,4,0,72
2023,125,archery,24,3,0,27,115,23,1348
2023,126,archery,0,3,3,6,35,18,530
2023,127,archery,0,6,0,6,81,8,531
2023,128,archery,25,0,0,25,65,39,562
2023,129,archery,13,6,0,19,73,26,933
2023,130,archery,6,0,0,6,36,15,440
2023,132,archery,0,0,0,0,53,0,290
2023,134,archery,3,8,0,11,35,32,548
2023,135,archery,3,0,0,3,25,13,216
2023,136,archery,8,0,0,8,29,29,172
2023,137,archery,0,0,0,0,5,0,19
2023,139,archery,11,0,0,11,35,32,688
2023,140,archery,17,0,0,17,53,33,388
2023,141,archery,3,0,0,3,9,29,41
2023,142,archery,10,2,0,12,31,38,223
2023,144,archery,5,0,0,5,10,50,62
2023,145,archery,8,6,0,14,22,63,154
2023,146,archery,11,0,0,11,84,12,1029
2023,147,archery,2,0,2,3,13,24,80
2023,2,muzzleloader,2,0,0,2,6,28,29
2023,201,muzzleloader,3,0,0,3,8,38,32
2023,3,muzzleloader,5,0,0,5,13,37,45
2023,301,muzzleloader,2,0,0,2,7,35,12
2023,4,muzzleloader,2,0,0,2,29,7,107
2023,441,muzzleloader,2,0,0,2,12,18,51
2023,5,muzzleloader,4,0,0,4,14,31,75
2023,6,muzzleloader,15,0,0,15,34,45,159
2023,7,muzzleloader,25,23,0,48,266,18,1368
2023,8,muzzleloader,13,16,0,28,286,10,1097
2023,9,muzzleloader,0,5,0,5,38,14,123
2023,10,muzzleloader,3,0,0,3,5,60,31
2023,11,muzzleloader,8,0,0,8,30,26,116
2023,211,muzzleloader,0,0,0,0,12,0,45
2023,12,muzzleloader,2,2,0,3,42,8,242
2023,13,muzzleloader,0,0,0,0,8,0,36
2023,131,muzzleloader,2,0,0,2,8,23,44
2023,231,muzzleloader,7,0,0,7,36,18,135
2023,14,muzzleloader,0,0,0,0,2,0,17
2023,214,muzzleloader,0,0,0,0,11,0,56
2023,15,muzzleloader,2,4,1,8,134,6,753
2023,16,muzzleloader,0,0,0,0,17,0,90
2023,161,muzzleloader,4,0,0,4,36,11,198
2023,17,muzzleloader,0,0,0,0,10,0,27
2023,18,muzzleloader,11,14,0,26,187,14,902
2023,181,muzzleloader,0,0,0,0,29,0,81
2023,19,muzzleloader,0,10,0,10,133,8,443
2023,191,muzzleloader,5,5,0,10,87,12,334
2023,20,muzzleloader,19,4,0,23,90,26,394
2023,21,muzzleloader,8,0,0,8,14,61,42
2023,22,muzzleloader,12,0,0,12,35,34,213
2023,23,muzzleloader,11,2,0,12,59,21,235
2023,24,muzzleloader,3,3,0,7,44,15,231
2023,25,muzzleloader,2,2,0,4,64,6,262
2023,26,muzzleloader,2,0,0,2,43,4,244
2023,27,muzzleloader,6,0,0,6,68,9,360
2023,28,muzzleloader,8,0,0,8,98,9,515
2023,29,muzzleloader,7,12,2,20,86,24,347
2023,30,muzzleloader,4,0,0,4,11,38,42
2023,31,muzzleloader,19,0,0,19,53,37,254
2023,32,muzzleloader,16,0,0,16,32,50,147
2023,33,muzzleloader,26,3,0,29,120,24,623
2023,34,muzzleloader,19,6,2,26,88,30,409
2023,35,muzzleloader,19,5,0,24,73,33,300
2023,36,muzzleloader,4,8,0,12,82,14,401
2023,361,muzzleloader,0,0,0,0,8,0,25
2023,37,muzzleloader,17,0,0,17,86,20,313
2023,371,muzzleloader,6,0,0,6,34,17,159
2023,38,muzzleloader,5,2,0,7,47,15,216
2023,39,muzzleloader,28,5,0,32,98,33,403
2023,391,muzzleloader,0,2,0,2,6,27,39
2023,40,muzzleloader,23,0,0,23,29,81,119
2023,41,muzzleloader,9,2,0,11,56,19,321
2023,411,muzzleloader,7,0,0,7,15,48,53
2023,42,muzzleloader,10,3,0,13,55,23,274
2023,421,muzzleloader,22,3,0,25,113,22,552
2023,43,muzzleloader,42,5,0,47,131,36,651
2023,44,muzzleloader,16,2,0,18,55,33,278
2023,444,muzzleloader,16,6,0,22,64,35,318
2023,45,muzzleloader,30,3,0,32,71,46,300
2023,46,muzzleloader,14,7,0,21,64,32,252
2023,461,muzzleloader,0,0,0,0,8,0,22
2023,47,muzzleloader,11,0,0,11,34,31,174
2023,471,muzzleloader,0,0,0,0,14,0,48
2023,48,muzzleloader,0,0,0,0,23,0,83
2023,481,muzzleloader,0,0,0,0,22,0,73
2023,49,muzzleloader,15,5,0,20,61,33,286
2023,50,muzzleloader,2,0,0,2,25,9,103
2023,500,muzzleloader,8,0,0,8,16,50,93
2023,501,muzzleloader,6,7,0,12,60,20,256
2023,51,muzzleloader,17,18,0,35,74,47,296
2023,511,muzzleloader,25,12,0,37,50,74,243
2023,52,muzzleloader,7,0,0,7,14,48,94
2023,521,muzzleloader,15,0,0,15,41,36,210
2023,53,muzzleloader,9,0,0,9,17,50,81
2023,54,muzzleloader,23,15,0,38,66,57,297
2023,55,muzzleloader,24,6,0,30,60,49,287
2023,551,muzzleloader,31,6,0,37,59,63,285
2023,56,muzzleloader,6,0,0,6,41,15,184
2023,561,muzzleloader,2,0,0,2,16,15,83
2023,57,muzzleloader,2,2,0,4,18,21,63
2023,58,muzzleloader,12,0,0,12,43,29,242
2023,581,muzzleloader,10,0,0,10,36,29,150
2023,59,muzzleloader,9,3,0,12,24,51,89
2023,591,muzzleloader,0,0,0,0,2,0,2
2023,60,muzzleloader,9,0,0,9,9,100,50
2023,61,muzzleloader,4,0,0,4,20,20,106
2023,62,muzzleloader,38,0,0,38,145,26,713
2023,63,muzzleloader,11,0,0,11,24,48,118
2023,64,muzzleloader,5,0,0,5,25,21,130
2023,65,muzzleloader,20,0,0,20,56,35,242
2023,66,muzzleloader,27,0,0,27,54,49,240
2023,67,muzzleloader,26,0,0,26,60,43,314
2023,68,muzzleloader,24,0,0,24,56,44,311
2023,681,muzzleloader,18,0,0,18,69,26,354
2023,69,muzzleloader,27,11,0,38,95,40,382
2023,691,muzzleloader,3,0,0,3,3,100,7
2023,70,muzzleloader,25,0,0,25,62,40,288
2023,71,muzzleloader,8,0,0,8,33,25,169
2023,711,muzzleloader,17,0,0,17,33,52,175
2023,72,muzzleloader,32,0,0,32,49,66,199
2023,73,muzzleloader,21,0,0,21,56,38,221
2023,74,muzzleloader,24,0,0,24,66,36,354
2023,741,muzzleloader,10,3,0,12,23,53,93
2023,75,muzzleloader,42,2,0,44,126,35,574
2023,751,muzzleloader,14,0,0,14,69,20,282
2023,76,muzzleloader,9,0,0,9,18,47,64
2023,77,muzzleloader,33,8,0,41,110,38,473
2023,771,muzzleloader,3,2,0,5,14,35,53
2023,78,muzzleloader,35,0,0,35,94,37,462
2023,79,muzzleloader,11,0,0,11,22,49,106
2023,791,muzzleloader,4,0,0,4,4,100,12
2023,80,muzzleloader,39,0,0,39,108,36,494
2023,81,muzzleloader,43,0,0,43,93,46,477
2023,82,muzzleloader,24,0,0,24,54,44,273
2023,83,muzzleloader,6,0,0,6,7,83,30
2023,84,muzzleloader,20,7,0,27,76,36,375
2023,85,muzzleloader,25,0,0,25,45,55,193
2023,851,muzzleloader,3,0,0,3,5,60,23
2023,86,muzzleloader,21,0,0,21,48,45,243
2023,861,muzzleloader,3,0,0,3,8,46,32
2023,87,muzzleloader,0,0,0,0,22,0,44
2023,88,muzzleloader,2,2,0,4,22,20,53
2023,89,muzzleloader,2,0,0,2,13,16,38
2023,90,muzzleloader,2,0,0,2,7,31,25
2023,91,muzzleloader,5,6,3,14,52,28,200
2023,92,muzzleloader,0,0,0,0,30,0,93
2023,93,muzzleloader,3,0,0,3,15,22,61
2023,94,muzzleloader,4,0,0,4,14,28,43
2023,95,muzzleloader,0,2,0,2,9,26,15
2023,951,muzzleloader,5,0,0,5,25,20,93
2023,96,muzzleloader,2,5,3,9,50,18,227
2023,97,muzzleloader,2,0,2,4,6,70,15
2023,98,muzzleloader,0,2,0,2,18,12,85
2023,99,muzzleloader,4,0,0,4,47,9,191
2023,100,muzzleloader,0,4,4,9,19,46,74
2023,101,muzzleloader,9,2,0,11,33,34,119
2023,102,muzzleloader,2,0,0,2,40,5,132
2023,103,muzzleloader,0,0,2,2,47,5,172
2023,104,muzzleloader,18,4,0,22,58,38,230
2023,105,muzzleloader,9,7,0,16,54,30,206
2023,106,muzzleloader,2,0,0,2,2,100,9
2023,107,muzzleloader,2,0,0,2,8,25,11
2023,109,muzzleloader,4,3,0,7,39,17,142
2023,110,muzzleloader,10,3,0,13,48,28,218
2023,111,muzzleloader,7,2,0,9,17,54,43
2023,112,muzzleloader,8,0,0,8,21,36,66
2023,113,muzzleloader,2,0,0,2,4,50,8
2023,114,muzzleloader,2,0,0,2,2,100,9
2023,115,muzzleloader,0,0,0,0,4,0,15
2023,116,muzzleloader,0,0,0,0,5,0,27
2023,117,muzzleloader,0,0,0,0,2,0,5
2023,118,muzzleloader,0,0,0,0,11,0,38
2023,119,muzzleloader,0,0,0,0,12,0,25
2023,120,muzzleloader,4,1,0,5,9,58,11
2023,121,muzzleloader,2,0,0,2,4,50,4
2023,122,muzzleloader,0,2,0,2,19,8,60
